Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,max_depth,min_samples_split,min_samples_leaf,random_state,criterion_entropy,criterion_gini,criterion_log_loss,splitter_best,splitter_random,max_features_log2,max_features_sqrt
fri_c4_1000_50_797,0.895,0.0039844512939453,0.000154972076416,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
fri_c4_1000_50_797,0.895,0.003840684890747,0.0001373291015625,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
fri_c4_1000_50_797,0.895,0.0041015148162841,0.0003020763397216,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
fri_c4_1000_50_797,0.895,0.0037975311279296,0.0001387596130371,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
fri_c4_1000_50_797,0.895,0.0040500164031982,0.00014328956604,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c4_1000_50_797,0.895,0.0040187835693359,0.0001447200775146,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
MegaWatt1_1442,0.96,0.0194535255432128,0.0003185272216796,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MegaWatt1_1442,0.96,0.0205843448638916,0.0002567768096923,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
MegaWatt1_1442,0.96,0.0189855098724365,0.0002722740173339,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
MegaWatt1_1442,0.96,0.0190153121948242,0.0002937316894531,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.96,0.0194973945617675,0.0003168582916259,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
MegaWatt1_1442,0.96,0.0176763534545898,0.0002472400665283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.9411764705882352,0.0206685066223144,0.0002799034118652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
MegaWatt1_1442,0.9411764705882352,0.0396327972412109,0.0002760887145996,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
MegaWatt1_1442,0.9411764705882352,0.0192391872406005,0.0001759529113769,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
MegaWatt1_1442,0.9411764705882352,0.0271003246307373,0.0009794235229492,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
MegaWatt1_1442,0.9411764705882352,0.0207569599151611,0.0002901554107666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
MegaWatt1_1442,0.9411764705882352,0.0175445079803466,0.00020432472229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
MegaWatt1_1442,0.94,0.0209162235260009,0.0001864433288574,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.94,0.0190308094024658,0.0001640319824218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
MegaWatt1_1442,0.94,0.0258312225341796,0.0002434253692626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.94,0.0182657241821289,0.0002191066741943,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.94,0.0011670589447021,0.0001215934753417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
MegaWatt1_1442,0.94,0.025609016418457,0.000178575515747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.94,0.026902437210083,0.0002737045288085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MegaWatt1_1442,0.94,0.0012197494506835,0.0001249313354492,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0018091201782226,0.0001301765441894,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
stock_841,0.9894736842105264,0.0019073486328125,0.0001380443572998,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
stock_841,0.9894736842105264,0.0018436908721923,0.0001304149627685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0017621517181396,0.0001270771026611,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
stock_841,0.9894736842105264,0.0020484924316406,0.0002617835998535,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
stock_841,0.9894736842105264,0.0017154216766357,0.0001230239868164,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0017116069793701,0.0001235008239746,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
stock_841,0.9894736842105264,0.0017304420471191,0.0001285076141357,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0017273426055908,0.0001430511474609,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
stock_841,0.9894736842105264,0.0018024444580078,0.0001299381256103,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
stock_841,0.9894736842105264,0.0017905235290527,0.0001254081726074,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
stock_841,0.9894736842105264,0.0016891956329345,0.0001213550567626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
stock_841,0.9894736842105264,0.0018212795257568,0.0001311302185058,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
stock_841,0.9894736842105264,0.0017566680908203,0.0001258850097656,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0017530918121337,0.000129222869873,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0017323493957519,0.0001282691955566,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
stock_841,0.9894736842105264,0.0018212795257568,0.0001285076141357,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
stock_841,0.9894736842105264,0.0018212795257568,0.0001294612884521,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
stock_841,0.9894736842105264,0.0020930767059326,0.0001509189605712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stock_841,0.9894736842105264,0.001723289489746,0.0001266002655029,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au7-1100_1552,0.4227272727272727,0.0549798011779785,0.0003106594085693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
autoUniv-au7-1100_1552,0.4227272727272727,0.0457348823547363,0.0002589225769042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.4090909090909091,0.0040750503540039,0.0001778602600097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
autoUniv-au7-1100_1552,0.4090909090909091,0.0146999359130859,0.0003304481506347,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au7-1100_1552,0.4090909090909091,0.0119829177856445,0.0002355575561523,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au7-1100_1552,0.4090909090909091,0.0037875175476074,0.0001533031463623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.4045454545454545,0.0037696361541748,0.0001423358917236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.4045454545454545,0.0039396286010742,0.0001659393310546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.4,0.0322539806365966,0.0002048015594482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au7-1100_1552,0.4,0.015622854232788,0.0001919269561767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au7-1100_1552,0.4,0.0162463188171386,0.0001769065856933,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
autoUniv-au7-1100_1552,0.4,0.0333330631256103,0.0001943111419677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.3954545454545454,0.0785481929779052,0.0003278255462646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.3954545454545454,0.072953462600708,0.000312328338623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0062904357910156,0.0001764297485351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0308403968811035,0.000201940536499,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0118544101715087,0.0001897811889648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0321593284606933,0.0002059936523437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0071673393249511,0.0011589527130126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
autoUniv-au7-1100_1552,0.3909090909090909,0.0062344074249267,0.0001783370971679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
robot-failures-lp4_1519,1.0,0.0008783340454101,0.0001182556152343,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
robot-failures-lp4_1519,1.0,0.0016179084777832,0.0001220703125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0046126842498779,0.0001871585845947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
robot-failures-lp4_1519,1.0,0.0008857250213623,0.000115156173706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp4_1519,1.0,0.0008432865142822,0.0001142024993896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0039460659027099,0.0001747608184814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp4_1519,1.0,0.0041859149932861,0.000159740447998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
