Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,learning_rate,base_estimator__max_depth,random_state
solar-flare_40687,4,0.7981220657276995,0.1994936466217041,0.0122575759887695,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,42,2.8662401051925244,1,0
solar-flare_40687,4,0.7981220657276995,0.1941535472869873,0.0117886066436767,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70,0.4272946808184729,3,0
solar-flare_40687,4,0.7981220657276995,0.2198805809020996,0.0118849277496337,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0.6113561128278326,1,0
solar-flare_40687,4,0.7981220657276995,0.1921064853668213,0.011664867401123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,0.2977474068443415,1,0
solar-flare_40687,4,0.7981220657276995,0.193549633026123,0.0118112564086914,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,0.1562900542526905,1,0
solar-flare_40687,4,0.7981220657276995,0.1932399272918701,0.011784553527832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74,0.2280674332473017,3,0
solar-flare_40687,4,0.7981220657276995,0.1940431594848632,0.0116660594940185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93,3.935755314838368,1,0
arsenic-female-lung_950,2,1.0,0.0743327140808105,0.0060751438140869,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,2.2651220635604257,3,0
arsenic-female-lung_950,2,1.0,0.0808551311492919,0.0057992935180664,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1.2412456856372414,1,0
arsenic-female-lung_950,2,1.0,0.069761037826538,0.0058050155639648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52,0.8916198852799031,1,0
arsenic-female-lung_950,2,1.0,0.0709824562072753,0.0059852600097656,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,79,6.996302314018227,5,0
arsenic-female-lung_950,2,1.0,0.3721930980682373,0.0067720413208007,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0.1397880013660329,1,0
arsenic-female-lung_950,2,1.0,0.1537239551544189,0.0097205638885498,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,0.364084027317576,1,0
arsenic-female-lung_950,2,1.0,0.0716700553894043,0.0066940784454345,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0.5010438169289679,1,0
arsenic-female-lung_950,2,1.0,0.0733075141906738,0.00575852394104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,63,3.671568408929501,2,0
arsenic-female-lung_950,2,1.0,0.073662519454956,0.0059156417846679,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,9.661159237757332,4,0
arsenic-female-lung_950,2,1.0,0.0686941146850586,0.0057272911071777,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0.3029291243751418,4,0
arsenic-female-lung_950,2,1.0,0.0747034549713134,0.0060689449310302,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5.605504018882915,3,0
arsenic-female-lung_950,2,1.0,0.0803499221801757,0.0061674118041992,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,67,4.584009625205113,1,0
arsenic-female-lung_950,2,1.0,0.3261575698852539,0.0066471099853515,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34,0.2813939755688884,1,0
arsenic-female-lung_950,2,1.0,0.0791378021240234,0.0060217380523681,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.6290210227357232,1,0
arsenic-female-lung_950,2,1.0,0.0691041946411132,0.0058467388153076,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,63,0.6596988675819673,4,0
arsenic-female-lung_950,2,1.0,0.1030588150024414,0.0064249038696289,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,9.045682436392015,2,0
arsenic-female-lung_950,2,1.0,0.0720810890197753,0.0060374736785888,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0.2300296415916782,1,0
arsenic-female-lung_950,2,1.0,0.1465451717376709,0.0101704597473144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74,3.965664250014527,3,0
arsenic-female-lung_950,2,1.0,0.0733423233032226,0.0059349536895751,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,0.465999476005146,1,0
arsenic-female-lung_950,2,1.0,0.0983994007110595,0.0062696933746337,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,2.8956141588245026,2,0
chscase_census3_908,4,0.65,0.0708918571472168,0.005833625793457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,91,0.6918660314862556,1,0
chscase_census3_908,4,0.65,0.069735050201416,0.0058426856994628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69,1.4345626724449478,2,0
chscase_census3_908,4,0.65,0.0725748538970947,0.0059723854064941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,52,4.626190864467135,1,0
chscase_census3_908,4,0.65,0.0727605819702148,0.0060365200042724,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,4.058178353280561,1,0
chscase_census3_908,4,0.65,0.0699512958526611,0.0059833526611328,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,5.405630633816831,1,0
chscase_census3_908,4,0.65,0.0701916217803955,0.0057859420776367,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,0.1315935644360291,3,0
chscase_census3_908,4,0.6375,0.0735938549041748,0.0060651302337646,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,2.4215927408672204,1,0
chscase_census3_908,4,0.6375,0.0720329284667968,0.0058193206787109,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0.1905349952283759,2,0
chscase_census3_908,4,0.6375,0.0735945701599121,0.005967378616333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0.6786363779093211,1,0
chscase_census3_908,4,0.6375,0.0727417469024658,0.005772590637207,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1.2507681973042435,1,0
chscase_census3_908,4,0.6375,0.0743355751037597,0.0060329437255859,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0.6389677948836925,1,0
chscase_census3_908,4,0.6375,0.0737967491149902,0.0058555603027343,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92,1.0945191174969182,2,0
chscase_census3_908,2,0.625,0.068932294845581,0.0057647228240966,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,9.84130332320169,1,0
chscase_census3_908,2,0.625,0.0701620578765869,0.0058307647705078,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.1863951584116873,2,0
chscase_census3_908,2,0.625,0.0703139305114746,0.0059077739715576,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,2.243427766073385,3,0
chscase_census3_908,2,0.625,0.0718550682067871,0.0059700012207031,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0.6194438318250316,2,0
chscase_census3_908,2,0.625,0.069399356842041,0.0056781768798828,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.1845098678552035,1,0
chscase_census3_908,2,0.625,0.0710616111755371,0.0060462951660156,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0.2077177103407314,1,0
chscase_census3_908,2,0.625,0.0698201656341552,0.0058093070983886,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,7.916736907096882,1,0
chscase_census3_908,3,0.625,0.0706360340118408,0.0059049129486083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,33,5.743848724949589,1,0
PopularKids_1100,2,0.6354166666666666,0.0701477527618408,0.0059537887573242,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,6.517543235438821,1,0
PopularKids_1100,2,0.6354166666666666,0.0728998184204101,0.0062322616577148,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,9.617574334251906,1,0
PopularKids_1100,3,0.631578947368421,0.0746316909790039,0.0063252449035644,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.2609941541914102,1,0
PopularKids_1100,3,0.631578947368421,0.0718524456024169,0.0061285495758056,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,0.5139000674988412,1,0
PopularKids_1100,2,0.625,0.0747866630554199,0.0064218044281005,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,2.179907471233319,1,0
PopularKids_1100,2,0.625,0.0731909275054931,0.0062854290008544,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9281220267271776,1,0
PopularKids_1100,2,0.625,0.073577880859375,0.0061097145080566,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.6867190051008257,1,0
PopularKids_1100,2,0.625,0.0759825706481933,0.0065417289733886,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.519544197355548,1,0
PopularKids_1100,3,0.6210526315789474,0.0731058120727539,0.0061142444610595,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,1.5401437715990098,4,0
PopularKids_1100,3,0.6210526315789474,0.074664831161499,0.0065345764160156,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,1.416403063073569,3,0
PopularKids_1100,1,0.6145833333333334,0.2808942794799804,0.0066792964935302,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0.2103369964972986,3,0
PopularKids_1100,1,0.6145833333333334,0.3000566959381103,0.0065875053405761,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0.8779699971768316,2,0
PopularKids_1100,2,0.6041666666666666,0.0765659809112548,0.0063202381134033,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,1.2792150269220668,3,0
PopularKids_1100,2,0.6041666666666666,0.0784800052642822,0.0065422058105468,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67,1.3822095123815297,1,0
PopularKids_1100,2,0.6041666666666666,0.0771858692169189,0.0067479610443115,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.2631566722133411,1,0
PopularKids_1100,2,0.6041666666666666,0.0791156291961669,0.0072166919708251,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,3.0517066530991364,1,0
PopularKids_1100,2,0.6041666666666666,0.077888011932373,0.0063223838806152,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.1123047666103735,3,0
PopularKids_1100,2,0.6041666666666666,0.0760061740875244,0.0062963962554931,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.5124644117810766,3,0
PopularKids_1100,2,0.6041666666666666,0.0786123275756836,0.0065474510192871,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,3.634337849783684,1,0
PopularKids_1100,2,0.6041666666666666,0.0759658813476562,0.0064048767089843,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,1.3421029844557923,1,0
fri_c0_500_50_888,3,0.91,0.0898616313934326,0.0065524578094482,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,0.3329084854981959,1,0
fri_c0_500_50_888,3,0.91,0.0885975360870361,0.0066192150115966,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,2.454179017424969,2,0
fri_c0_500_50_888,3,0.91,0.0865097045898437,0.0061850547790527,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1.3638979867247534,3,0
fri_c0_500_50_888,3,0.91,0.0878577232360839,0.0063257217407226,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3.912796117780631,1,0
fri_c0_500_50_888,3,0.91,0.0885519981384277,0.0062007904052734,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2.9515515475094296,2,0
fri_c0_500_50_888,3,0.91,0.0898349285125732,0.0068168640136718,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1.6604119260412062,1,0
fri_c0_500_50_888,3,0.91,0.0881142616271972,0.0062935352325439,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0.9470117131445438,1,0
fri_c0_500_50_888,3,0.91,0.0968689918518066,0.0067312717437744,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0.1846563519067791,2,0
fri_c0_500_50_888,3,0.91,0.084808349609375,0.0060055255889892,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.3331701127258754,1,0
fri_c0_500_50_888,3,0.91,0.0877368450164794,0.0079269409179687,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0.6889678331429909,1,0
fri_c0_500_50_888,3,0.91,0.0944678783416748,0.0065639019012451,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,1.579787139316848,1,0
fri_c0_500_50_888,3,0.91,0.0893054008483886,0.0062348842620849,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1.0651621127813595,2,0
fri_c0_500_50_888,3,0.91,0.0881247520446777,0.006514549255371,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,0.3770240479200573,2,0
fri_c0_500_50_888,3,0.91,0.0912773609161377,0.0062172412872314,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.1030217008346172,1,0
fri_c0_500_50_888,3,0.91,0.0914101600646972,0.0063481330871582,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.9828300890365188,1,0
fri_c0_500_50_888,3,0.91,0.0881514549255371,0.0063362121582031,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0.3726078301560738,1,0
fri_c0_500_50_888,3,0.91,0.0905752182006836,0.006134033203125,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2.945890510341852,2,0
fri_c0_500_50_888,3,0.91,0.0868780612945556,0.0063393115997314,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0.1116586905703296,1,0
fri_c0_500_50_888,3,0.91,0.0894851684570312,0.0063762664794921,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,1.4779359818786195,2,0
fri_c0_500_50_888,3,0.91,0.0898520946502685,0.0062839984893798,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,7.637451669648474,4,0
fri_c2_500_50_920,2,0.95,0.1020562648773193,0.0061869621276855,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0.2232639141088322,3,0
fri_c2_500_50_920,2,0.95,0.0965585708618164,0.0059258937835693,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0.8776047829928677,1,0
fri_c2_500_50_920,2,0.95,0.0978806018829345,0.0056514739990234,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0.1523505349956835,1,0
fri_c2_500_50_920,2,0.95,0.1029624938964843,0.0065703392028808,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,1.7838725575655727,1,0
fri_c2_500_50_920,2,0.95,0.1009333133697509,0.0059719085693359,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,1.262011641764661,1,0
fri_c2_500_50_920,2,0.95,0.1091804504394531,0.0060803890228271,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0.6527262046369194,1,0
fri_c2_500_50_920,3,0.94,2.8987722396850586,0.0083580017089843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,1.1034535163080004,2,0
fri_c2_500_50_920,3,0.94,0.088200569152832,0.0058257579803466,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,6.210825349897859,1,0
fri_c2_500_50_920,3,0.94,0.0819993019104003,0.0058529376983642,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0.2469383856426211,1,0
fri_c2_500_50_920,3,0.94,0.0802021026611328,0.0057427883148193,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0.1109504386057811,1,0
fri_c2_500_50_920,3,0.94,0.0801944732666015,0.0057425498962402,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,5.288466643151381,1,0
fri_c2_500_50_920,3,0.94,2.7850708961486816,0.0082910060882568,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,56,1.4263764661294924,2,0
fri_c2_500_50_920,3,0.94,0.0809111595153808,0.0059373378753662,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,6.043895002045087,4,0
fri_c2_500_50_920,3,0.94,0.0830044746398925,0.0057346820831298,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,1.5627533797732576,1,0
fri_c2_500_50_920,3,0.94,2.8422048091888428,0.0082945823669433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,4.171787513759138,1,0
fri_c2_500_50_920,3,0.94,0.0843691825866699,0.0060176849365234,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,0.7233470701120928,2,0
fri_c2_500_50_920,3,0.94,2.902724504470825,0.0085284709930419,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,3.160238521513244,1,0
fri_c2_500_50_920,3,0.94,0.0818040370941162,0.0059280395507812,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,6.700125441931204,2,0
fri_c2_500_50_920,3,0.94,0.0799970626831054,0.0056231021881103,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1.393945927677603,1,0
fri_c2_500_50_920,3,0.94,0.0794267654418945,0.0060787200927734,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0.229916585505648,2,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0694050788879394,0.0064494609832763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,47,0.3448222092833549,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0731089115142822,0.0066063404083251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0.2496256184188115,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0697956085205078,0.0065557956695556,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0.3116836744855716,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0733301639556884,0.0077748298645019,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0.4100444128538987,2,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0712466239929199,0.0066220760345458,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,1.2890435006677388,4,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0709140300750732,0.0065910816192626,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1.4996270271500551,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0709531307220459,0.0066306591033935,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0.7128522003701778,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0722017288208007,0.0067634582519531,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1.7015376360914036,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0716500282287597,0.0065784454345703,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0.1455961366390002,2,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0722603797912597,0.0065357685089111,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,0.1498223049158862,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0738158226013183,0.0069494247436523,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0.2206271326187801,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.070591926574707,0.0066003799438476,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,1.0868134290647835,3,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0716092586517334,0.0067265033721923,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0.2679102671264418,2,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0801136493682861,0.00785493850708,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,0.3686114377882035,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0714361667633056,0.0067071914672851,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,0.6318669969908343,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0748848915100097,0.0069222450256347,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,4.204673212239994,3,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0699059963226318,0.0065135955810546,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0.1065919167513437,3,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0736138820648193,0.0064890384674072,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,1.989562746809197,2,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0746302604675293,0.0067143440246582,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,57,2.176471888184212,1,0
blood-transfusion-service-center_1464,3,0.8657718120805369,0.0717527866363525,0.0067417621612548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57,3.956503558890284,1,0
abalone_183,2,0.2682634730538922,0.5620782375335693,0.0208942890167236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47,7.336786445983833,1,0
abalone_183,2,0.2682634730538922,0.6008954048156738,0.0275702476501464,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70,0.1097174481081418,3,0
abalone_183,1,0.2631578947368421,2.990257024765014,0.0134022235870361,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,70,0.2030333643028217,1,0
abalone_183,1,0.2631578947368421,3.0956175327301025,0.0152578353881835,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5.920284647400137,1,0
