Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,var_smoothing
PizzaCutter1_1443,1,0.9545454545454546,0.0009524822235107,0.0001516342163085,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.8425574762107208e-11
PizzaCutter1_1443,1,0.9545454545454546,0.0009269714355468,0.0001535415649414,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.6916936784022793e-08
PizzaCutter1_1443,1,0.9545454545454546,0.0010435581207275,0.0001788139343261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.828002502700317e-08
PizzaCutter1_1443,1,0.9545454545454546,0.0009698867797851,0.0001556873321533,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.5212856663805305e-10
PizzaCutter1_1443,1,0.9545454545454546,0.0011532306671142,0.0001797676086425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.527633736282828e-09
PizzaCutter1_1443,1,0.9545454545454546,0.0009577274322509,0.000154972076416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.832665351471885e-11
PizzaCutter1_1443,1,0.9545454545454546,0.0009548664093017,0.000154972076416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0117696895498296e-10
PizzaCutter1_1443,1,0.9545454545454546,0.0009522438049316,0.0001542568206787,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.72274559567514e-11
PizzaCutter1_1443,1,0.9545454545454546,0.0009808540344238,0.0001537799835205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6649444522160486e-11
PizzaCutter1_1443,1,0.9545454545454546,0.0009448528289794,0.000154972076416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.265500498295253e-09
PizzaCutter1_1443,1,0.9545454545454546,0.0009772777557373,0.0001544952392578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6148193696136882e-08
PizzaCutter1_1443,1,0.9545454545454546,0.0009901523590087,0.0001571178436279,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.48456733933421e-10
PizzaCutter1_1443,1,0.9545454545454546,0.0009520053863525,0.0001649856567382,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.2494429813181194e-09
PizzaCutter1_1443,1,0.9545454545454546,0.00093674659729,0.0001759529113769,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.2103753434675374e-10
PizzaCutter1_1443,1,0.946969696969697,0.001133918762207,0.0001928806304931,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.821635789228253e-09
PizzaCutter1_1443,1,0.946969696969697,0.0009827613830566,0.0001444816589355,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.781589693891686e-10
solar-flare_40687,4,0.784037558685446,0.0009217262268066,0.0002956390380859,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.862070334888132e-11
solar-flare_40687,4,0.784037558685446,0.0010504722595214,0.0003066062927246,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5923062677558754e-11
solar-flare_40687,4,0.784037558685446,0.0009984970092773,0.0002846717834472,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2649341087068856e-11
solar-flare_40687,4,0.784037558685446,0.0009162425994873,0.0002720355987548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.540017767926487e-10
solar-flare_40687,4,0.784037558685446,0.000990867614746,0.0002868175506591,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8232687916004444e-11
solar-flare_40687,4,0.784037558685446,0.00089693069458,0.0002706050872802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.682431108192521e-08
solar-flare_40687,4,0.784037558685446,0.001033067703247,0.0003314018249511,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.28569006305398e-08
solar-flare_40687,4,0.784037558685446,0.0010008811950683,0.0003340244293212,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.853186810026356e-11
solar-flare_40687,4,0.784037558685446,0.0008735656738281,0.0002834796905517,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.750624076748366e-10
solar-flare_40687,4,0.784037558685446,0.0010292530059814,0.0002830028533935,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1919341354544704e-09
solar-flare_40687,4,0.784037558685446,0.0009253025054931,0.0002872943878173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.70973348279611e-08
solar-flare_40687,4,0.784037558685446,0.0008480548858642,0.0003011226654052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.830114717424785e-11
solar-flare_40687,4,0.7793427230046949,0.0010445117950439,0.0002923011779785,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.693852854496355e-09
solar-flare_40687,4,0.7793427230046949,0.0008974075317382,0.0002686977386474,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.415794192225404e-10
solar-flare_40687,1,0.7793427230046949,0.0009839534759521,0.0002827644348144,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0167749742655367e-09
solar-flare_40687,1,0.7793427230046949,0.0009477138519287,0.000270128250122,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.381392220538626e-11
solar-flare_40687,1,0.7793427230046949,0.0009236335754394,0.0002777576446533,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3749099747793466e-11
solar-flare_40687,1,0.7793427230046949,0.0008411407470703,0.0002665519714355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.424562411410949e-11
solar-flare_40687,4,0.7793427230046949,0.0009186267852783,0.000270128250122,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9277373282890347e-11
solar-flare_40687,1,0.7793427230046949,0.0008692741394042,0.000272512435913,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2952726301324758e-10
arsenic-female-lung_950,2,1.0,0.0009403228759765,0.0001516342163085,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7730283194850555e-09
arsenic-female-lung_950,2,1.0,0.0010969638824462,0.0001702308654785,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.035782390056241e-09
arsenic-female-lung_950,2,1.0,0.0009455680847167,0.0001542568206787,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.6519040668302536e-09
arsenic-female-lung_950,2,1.0,0.0009191036224365,0.0001628398895263,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.003574578945467e-11
arsenic-female-lung_950,2,1.0,0.0009195804595947,0.0001451969146728,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1851361356654446e-11
arsenic-female-lung_950,2,1.0,0.0009195804595947,0.0001502037048339,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3522187884380252e-08
arsenic-female-lung_950,2,1.0,0.001624584197998,0.0001795291900634,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2216687899167295e-10
arsenic-female-lung_950,2,1.0,0.000892162322998,0.0001440048217773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.4544650349466346e-08
arsenic-female-lung_950,2,1.0,0.0011322498321533,0.0002357959747314,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1490855500344146e-08
arsenic-female-lung_950,2,1.0,0.0009505748748779,0.0001482963562011,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.165893244942205e-11
arsenic-female-lung_950,2,1.0,0.0010945796966552,0.0001709461212158,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.913885975023727e-08
arsenic-female-lung_950,2,1.0,0.0010075569152832,0.0001666545867919,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.2459312886926703e-09
arsenic-female-lung_950,2,1.0,0.0008652210235595,0.0001647472381591,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.320069854138576e-09
arsenic-female-lung_950,2,1.0,0.000910997390747,0.0001606941223144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.574657488983521e-08
arsenic-female-lung_950,2,1.0,0.0008420944213867,0.0001833438873291,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1708354694101135e-10
arsenic-female-lung_950,2,1.0,0.0013799667358398,0.0002059936523437,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.730782829820497e-09
arsenic-female-lung_950,2,1.0,0.0011041164398193,0.000152587890625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.688753759855412e-09
arsenic-female-lung_950,2,1.0,0.0013928413391113,0.0001823902130126,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2191542913204032e-08
arsenic-female-lung_950,2,1.0,0.0010015964508056,0.0001604557037353,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.372761563881765e-09
arsenic-female-lung_950,2,1.0,0.000809907913208,0.0001380443572998,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0903509331073902e-11
chscase_census3_908,2,0.6375,0.0010867118835449,0.0001883506774902,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4819856869619632e-10
chscase_census3_908,2,0.6375,0.0011134147644042,0.0002074241638183,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7502071732011816e-08
chscase_census3_908,2,0.6375,0.0011229515075683,0.0001881122589111,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.828900159514352e-11
chscase_census3_908,2,0.6375,0.0010337829589843,0.0002069473266601,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.74535992298266e-10
chscase_census3_908,2,0.6375,0.0012016296386718,0.0001871585845947,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6773916401472356e-10
chscase_census3_908,2,0.6375,0.0010952949523925,0.0001850128173828,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2140880773873244e-11
chscase_census3_908,2,0.6,0.0013341903686523,0.0002782344818115,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.305847409137607e-11
chscase_census3_908,2,0.6,0.0013539791107177,0.0002858638763427,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4017432873504283e-10
chscase_census3_908,2,0.6,0.0013411045074462,0.0002298355102539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.133028228928217e-10
chscase_census3_908,2,0.6,0.0012938976287841,0.0002286434173583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.1484437786293045e-08
chscase_census3_908,2,0.6,0.0013108253479003,0.0002357959747314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.1546892662000031e-09
chscase_census3_908,2,0.6,0.0013728141784667,0.0002343654632568,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.051537314824304e-09
chscase_census3_908,1,0.5875,0.0010063648223876,0.0001609325408935,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0561576509999e-10
chscase_census3_908,2,0.5875,0.0009238719940185,0.0001580715179443,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.021686524513333e-08
chscase_census3_908,2,0.5875,0.000885009765625,0.0001592636108398,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.471835469661813e-09
chscase_census3_908,2,0.5875,0.0009126663208007,0.0001862049102783,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3042044581481048e-11
chscase_census3_908,2,0.5875,0.0009210109710693,0.0001575946807861,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.128395543452176e-10
chscase_census3_908,2,0.5875,0.0008997917175292,0.0002212524414062,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.0367457466382968e-08
chscase_census3_908,2,0.5875,0.0009751319885253,0.0001611709594726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.60243521562584e-09
chscase_census3_908,2,0.5875,0.0009469985961914,0.0001623630523681,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.180657515876565e-08
PopularKids_1100,2,0.625,0.0011055469512939,0.0001873970031738,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.14088005195471e-11
PopularKids_1100,2,0.625,0.001413345336914,0.0002336502075195,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.103798928846595e-08
PopularKids_1100,2,0.625,0.0011763572692871,0.0001997947692871,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.3813720723304467e-10
PopularKids_1100,2,0.625,0.0013661384582519,0.0002319812774658,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5875211149372878e-11
PopularKids_1100,2,0.6145833333333334,0.0013134479522705,0.0002210140228271,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.60927248879533e-10
PopularKids_1100,2,0.6145833333333334,0.0011172294616699,0.0002918243408203,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.762835030730069e-11
PopularKids_1100,2,0.6145833333333334,0.00146484375,0.0002422332763671,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3118250664404615e-09
PopularKids_1100,2,0.6145833333333334,0.0011098384857177,0.000201940536499,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0015208395056185e-08
PopularKids_1100,3,0.6,0.001143455505371,0.0002245903015136,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.845884819228808e-08
PopularKids_1100,3,0.6,0.0011308193206787,0.0001919269561767,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6800874849288077e-09
PopularKids_1100,2,0.59375,0.0015263557434082,0.0002422332763671,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3837558929964846e-09
PopularKids_1100,2,0.59375,0.0015156269073486,0.0002734661102294,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.461624161255049e-08
PopularKids_1100,2,0.59375,0.001084566116333,0.0002484321594238,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0782743421027287e-09
PopularKids_1100,2,0.59375,0.0014088153839111,0.0002331733703613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.126645589658539e-08
PopularKids_1100,2,0.59375,0.0010991096496582,0.0002000331878662,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.638528209987365e-08
PopularKids_1100,0,0.59375,0.0024363994598388,0.0011749267578125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4389814100695116e-10
PopularKids_1100,0,0.59375,0.0014300346374511,0.0002343654632568,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1350220596390216e-11
PopularKids_1100,0,0.59375,0.0011689662933349,0.0002238750457763,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.71049336404608e-10
PopularKids_1100,2,0.59375,0.0010859966278076,0.0001988410949707,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.789205702510417e-08
PopularKids_1100,2,0.59375,0.0010790824890136,0.0001986026763916,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.210735923198273e-08
fri_c0_500_50_888,4,0.9,0.0010359287261962,0.000157356262207,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5982249576160422e-09
fri_c0_500_50_888,4,0.9,0.0010187625885009,0.0001604557037353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.2328574218349556e-11
fri_c0_500_50_888,4,0.9,0.0009660720825195,0.0001583099365234,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.693710106577425e-11
fri_c0_500_50_888,4,0.9,0.0009574890136718,0.0001580715179443,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.587610833939105e-08
fri_c0_500_50_888,4,0.9,0.000972032546997,0.0001599788665771,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.848313875909617e-10
fri_c0_500_50_888,4,0.9,0.0010464191436767,0.0001685619354248,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.914209502464364e-09
fri_c0_500_50_888,4,0.9,0.0008769035339355,0.000152587890625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.202015594470476e-08
fri_c0_500_50_888,4,0.9,0.0010194778442382,0.000162124633789,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.016981904127736e-08
fri_c0_500_50_888,4,0.9,0.0011513233184814,0.0001692771911621,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8518795186658662e-09
fri_c0_500_50_888,4,0.9,0.0009465217590332,0.0001595020294189,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.945831676519318e-10
fri_c0_500_50_888,4,0.9,0.0008704662322998,0.0001540184020996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.730454483127784e-09
fri_c0_500_50_888,4,0.9,0.0009324550628662,0.0001556873321533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5037027691861474e-10
fri_c0_500_50_888,4,0.9,0.0009386539459228,0.000157356262207,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.1736755093913413e-09
fri_c0_500_50_888,4,0.9,0.000939130783081,0.0001571178436279,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.2376838795829784e-11
fri_c0_500_50_888,4,0.9,0.0010793209075927,0.0001657009124755,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.982669122193283e-08
fri_c0_500_50_888,4,0.9,0.0009527206420898,0.0001578330993652,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.82039826447764e-08
fri_c0_500_50_888,4,0.9,0.0009980201721191,0.0001564025878906,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.589098038769423e-08
fri_c0_500_50_888,4,0.9,0.0009160041809082,0.0001628398895263,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.751562374349424e-10
fri_c0_500_50_888,4,0.89,0.0008792877197265,0.0003507137298583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.3316961009287535e-09
fri_c0_500_50_888,4,0.89,0.0009033679962158,0.0001556873321533,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.807808274684231e-11
fri_c2_500_50_920,4,0.86,0.0015878677368164,0.0002634525299072,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6291070435195876e-10
fri_c2_500_50_920,4,0.86,0.0010466575622558,0.0001671314239501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.751253362785833e-10
fri_c2_500_50_920,4,0.86,0.0009195804595947,0.0001523494720458,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.734723653690487e-09
fri_c2_500_50_920,0,0.86,0.0012590885162353,0.0002129077911376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.1790427804789368e-11
fri_c2_500_50_920,0,0.86,0.0010561943054199,0.0001614093780517,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7592094318512624e-10
fri_c2_500_50_920,4,0.86,0.0009663105010986,0.0001575946807861,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6826263019216982e-09
fri_c2_500_50_920,4,0.86,0.0008609294891357,0.0001471042633056,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.256583028545015e-11
fri_c2_500_50_920,4,0.86,0.0009748935699462,0.0001528263092041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0602256619010687e-11
fri_c2_500_50_920,4,0.86,0.0009295940399169,0.0001773834228515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4397776819792275e-09
fri_c2_500_50_920,0,0.86,0.0009627342224121,0.0001542568206787,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5582785116676123e-09
fri_c2_500_50_920,0,0.86,0.0009949207305908,0.0001699924468994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.664453047837377e-09
fri_c2_500_50_920,4,0.86,0.0009326934814453,0.0001466274261474,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.668932192496067e-10
fri_c2_500_50_920,0,0.86,0.0009984970092773,0.0001666545867919,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.901171808097604e-11
fri_c2_500_50_920,4,0.86,0.0009167194366455,0.0001497268676757,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.612823413794014e-11
fri_c2_500_50_920,0,0.86,0.0011043548583984,0.0001981258392333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.4524318378041502e-11
fri_c2_500_50_920,4,0.86,0.0010287761688232,0.0001802444458007,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.479405077874116e-11
fri_c2_500_50_920,0,0.86,0.0009772777557373,0.0001542568206787,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8811546846717683e-08
fri_c2_500_50_920,0,0.86,0.00101900100708,0.000152587890625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0285018164498491e-11
fri_c2_500_50_920,0,0.86,0.000939130783081,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.4981469354025287e-11
fri_c2_500_50_920,4,0.86,0.0008618831634521,0.000150442123413,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.2216307442067305e-11
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0010018348693847,0.0001721382141113,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.796918399154053e-10
blood-transfusion-service-center_1464,3,0.8590604026845637,0.0008964538574218,0.0001676082611083,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.1624762054676974e-10
blood-transfusion-service-center_1464,3,0.8590604026845637,0.000946044921875,0.0002055168151855,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.144503087680752e-11
